id,name,bundesland,ags,ars,kommunaltyp,verwaltungstyp,parent_id,nuts_code,lau_code
2129,Oberzent,Hessen,06437016,064370016016,GEMEINDE,Gemeindeverwaltung,,,
1324,Stelle,Niedersachsen,03353032,033530032032,GEMEINDE,Gemeindeverwaltung,,,
3886,Gaimersheim,Bayern,09176126,091760126126,GEMEINDE,Gemeindeverwaltung,,,
7628,Goldene Aue,Sachsen-Anhalt,15087951,150875051000,GEMEINDE,Gemeindeverwaltung,,,
5445,Marktheidenfeld,Bayern,09677157,096770157157,GEMEINDE,Gemeindeverwaltung,,,
5637,Lauingen (Donau),Bayern,09773144,097730144144,GEMEINDE,Gemeindeverwaltung,,,
2469,Ulmen,Rheinland-Pfalz,07135903,071355003000,GEMEINDE,Gemeindeverwaltung,,,
7627,Südharz,Sachsen-Anhalt,15087412,150870412412,GEMEINDE,Gemeindeverwaltung,,,
4155,Wolnzach,Bayern,09186162,091860162162,GEMEINDE,Gemeindeverwaltung,,,
1242,Emmerthal,Niedersachsen,03252005,032520005005,GEMEINDE,Gemeindeverwaltung,,,
1467,Lathen,Niedersachsen,03454404,034545404000,GEMEINDE,Gemeindeverwaltung,,,
4095,Grünwald,Bayern,09184122,091840122122,GEMEINDE,Gemeindeverwaltung,,,
6776,Grevesmühlen,Mecklenburg-Vorpommern,13074026,130740026026,GEMEINDE,Gemeindeverwaltung,,,
7640,Petersberg,Sachsen-Anhalt,15088295,150880295295,GEMEINDE,Gemeindeverwaltung,,,
2372,Felsberg,Hessen,06634003,066340003003,GEMEINDE,Gemeindeverwaltung,,,
1775,Rosendahl,Nordrhein-Westfalen,05558040,055580040040,GEMEINDE,Gemeindeverwaltung,,,
1366,Sittensen,Niedersachsen,03357405,033575405000,GEMEINDE,Gemeindeverwaltung,,,
3508,Eningen unter Achalm,Baden-Württemberg,08415019,084150019019,GEMEINDE,Gemeindeverwaltung,,,
1876,Lügde,Nordrhein-Westfalen,05766052,057660052052,GEMEINDE,Gemeindeverwaltung,,,
1368,Tarmstedt,Niedersachsen,03357407,033575407000,GEMEINDE,Gemeindeverwaltung,,,
1154,Dassel,Niedersachsen,03155003,031550003003,GEMEINDE,Gemeindeverwaltung,,,
2605,Limburgerhof,Rheinland-Pfalz,07338017,073380017017,GEMEINDE,Gemeindeverwaltung,,,
3153,Bad Wildbad,Baden-Württemberg,08235079,082355008079,GEMEINDE,Gemeindeverwaltung,,,
412,Malente,Schleswig-Holstein,01055028,010550028028,GEMEINDE,Gemeindeverwaltung,,,
7651,Calbe (Saale),Sachsen-Anhalt,15089055,150890055055,GEMEINDE,Gemeindeverwaltung,,,
3559,Haigerloch,Baden-Württemberg,08417025,084170025025,GEMEINDE,Gemeindeverwaltung,,,
1737,Ruppichteroth,Nordrhein-Westfalen,05382052,053820052052,GEMEINDE,Gemeindeverwaltung,,,
1465,Freren,Niedersachsen,03454402,034545402000,GEMEINDE,Gemeindeverwaltung,,,
3563,Meßstetten,Baden-Württemberg,08417044,084175005044,GEMEINDE,Gemeindeverwaltung,,,
1274,Rehburg-Loccum,Niedersachsen,03256025,032560025025,GEMEINDE,Gemeindeverwaltung,,,
1152,Bad Gandersheim,Niedersachsen,03155001,031550001001,GEMEINDE,Gemeindeverwaltung,,,
1662,Nideggen,Nordrhein-Westfalen,05358044,053580044044,GEMEINDE,Gemeindeverwaltung,,,
1968,Anröchte,Nordrhein-Westfalen,05974004,059740004004,GEMEINDE,Gemeindeverwaltung,,,
6037,Herzberg (Elster),Brandenburg,12062224,120620224224,GEMEINDE,Gemeindeverwaltung,,,
7451,Bannewitz,Sachsen,14628050,146280050050,GEMEINDE,Gemeindeverwaltung,,,
3104,Nußloch,Baden-Württemberg,08226060,082260060060,GEMEINDE,Gemeindeverwaltung,,,
1438,Hage,Niedersachsen,03452403,034525403000,GEMEINDE,Gemeindeverwaltung,,,
7395,Niesky,Sachsen,14626370,146260370370,GEMEINDE,Gemeindeverwaltung,,,
1328,Hollenstedt,Niedersachsen,03353403,033535403000,GEMEINDE,Gemeindeverwaltung,,,
2578,Hagenbach,Rheinland-Pfalz,07334902,073345002000,GEMEINDE,Gemeindeverwaltung,,,
6988,Boizenburg / Elbe,Mecklenburg-Vorpommern,13076014,130760014014,GEMEINDE,Gemeindeverwaltung,,,
7426,Klipphausen,Sachsen,14627100,146270100100,GEMEINDE,Gemeindeverwaltung,,,
2796,Leutenbach (WN),Baden-Württemberg,08119042,081195006042,GEMEINDE,Gemeindeverwaltung,,,
6724,Sassnitz,Mecklenburg-Vorpommern,13073080,130730080080,GEMEINDE,Gemeindeverwaltung,,,
3181,Straubenhardt,Baden-Württemberg,08236072,082360072072,GEMEINDE,Gemeindeverwaltung,,,
5919,Merchweiler,Saarland,10043113,100430113113,GEMEINDE,Gemeindeverwaltung,,,
2204,Reiskirchen,Hessen,06531016,065310016016,GEMEINDE,Gemeindeverwaltung,,,
2216,Eschenburg,Hessen,06532009,065320009009,GEMEINDE,Gemeindeverwaltung,,,
1495,Ostrhauderfehn,Niedersachsen,03457017,034570017017,GEMEINDE,Gemeindeverwaltung,,,
1292,Nienstädt,Niedersachsen,03257405,032575405000,GEMEINDE,Gemeindeverwaltung,,,
7916,Ohrdruf,Thüringen,16067053,160675050053,GEMEINDE,Gemeindeverwaltung,,,
1821,Ostbevern,Nordrhein-Westfalen,05570032,055700032032,GEMEINDE,Gemeindeverwaltung,,,
2604,Böhl-Iggelheim,Rheinland-Pfalz,07338005,073380005005,GEMEINDE,Gemeindeverwaltung,,,
6950,Torgelow,Mecklenburg-Vorpommern,13075131,130755559131,GEMEINDE,Gemeindeverwaltung,,,
7624,Mansfeld,Sachsen-Anhalt,15087275,150870275275,GEMEINDE,Gemeindeverwaltung,,,
4992,Bad Staffelstein,Bayern,09478165,094780165165,GEMEINDE,Gemeindeverwaltung,,,
2584,Bruchmühlbach-Miesau,Rheinland-Pfalz,07335901,073355001000,GEMEINDE,Gemeindeverwaltung,,,
2839,Leingarten,Baden-Württemberg,08125058,081250058058,GEMEINDE,Gemeindeverwaltung,,,
3775,Burgkirchen an der Alz,Bayern,09171113,091710113113,GEMEINDE,Gemeindeverwaltung,,,
4106,Planegg,Bayern,09184138,091840138138,GEMEINDE,Gemeindeverwaltung,,,
5491,Werneck,Bayern,09678193,096780193193,GEMEINDE,Gemeindeverwaltung,,,
5106,Langenzenn,Bayern,09573120,095730120120,GEMEINDE,Gemeindeverwaltung,,,
6060,Brieselang,Brandenburg,12063036,120630036036,GEMEINDE,Gemeindeverwaltung,,,
7667,Arneburg-Goldbeck,Sachsen-Anhalt,15090951,150905051000,GEMEINDE,Gemeindeverwaltung,,,
1556,Friedeburg,Niedersachsen,03462005,034620005005,GEMEINDE,Gemeindeverwaltung,,,
8213,Neustadt an der Orla,Thüringen,16075073,160755050073,GEMEINDE,Gemeindeverwaltung,,,
6026,Bad Liebenwerda,Brandenburg,12062024,120625031024,GEMEINDE,Gemeindeverwaltung,,,
847,Handewitt,Schleswig-Holstein,01059183,010590183183,GEMEINDE,Gemeindeverwaltung,,,
2360,Niestetal,Hessen,06633020,066330020020,GEMEINDE,Gemeindeverwaltung,,,
1361,Visselhövede,Niedersachsen,03357051,033570051051,GEMEINDE,Gemeindeverwaltung,,,
2221,Hüttenberg,Hessen,06532014,065320014014,GEMEINDE,Gemeindeverwaltung,,,
3158,Birkenfeld (PF),Baden-Württemberg,08236004,082360004004,GEMEINDE,Gemeindeverwaltung,,,
8062,Neuhaus am Rennweg,Thüringen,16072013,160725051013,GEMEINDE,Gemeindeverwaltung,,,
2113,Kriftel,Hessen,06436009,064360009009,GEMEINDE,Gemeindeverwaltung,,,
4343,Waldkirchen,Bayern,09272151,092720151151,GEMEINDE,Gemeindeverwaltung,,,
1177,Sickte,Niedersachsen,03158406,031585406000,GEMEINDE,Gemeindeverwaltung,,,
1329,Jesteburg,Niedersachsen,03353404,033535404000,GEMEINDE,Gemeindeverwaltung,,,
2999,Oberderdingen,Baden-Württemberg,08215059,082155005059,GEMEINDE,Gemeindeverwaltung,,,
2669,Denkendorf (ES),Baden-Württemberg,08116015,081160015015,GEMEINDE,Gemeindeverwaltung,,,
1772,Nordkirchen,Nordrhein-Westfalen,05558028,055580028028,GEMEINDE,Gemeindeverwaltung,,,
6005,Luckau,Brandenburg,12061320,120610320320,GEMEINDE,Gemeindeverwaltung,,,
5950,Nohfelden,Saarland,10046114,100460114114,GEMEINDE,Gemeindeverwaltung,,,
1405,Kirchlinteln,Niedersachsen,03361005,033610005005,GEMEINDE,Gemeindeverwaltung,,,
4737,Maxhütte-Haidhof,Bayern,09376141,093760141141,GEMEINDE,Gemeindeverwaltung,,,
1345,Ilmenau,Niedersachsen,03355405,033555405000,GEMEINDE,Gemeindeverwaltung,,,
1533,Neuenkirchen (OS),Niedersachsen,03459404,034595404000,GEMEINDE,Gemeindeverwaltung,,,
2015,Mörlenbach,Hessen,06431017,064310017017,GEMEINDE,Gemeindeverwaltung,,,
1592,Weeze,Nordrhein-Westfalen,05154064,051540064064,GEMEINDE,Gemeindeverwaltung,,,
7563,Raguhn-Jeßnitz,Sachsen-Anhalt,15082301,150820301301,GEMEINDE,Gemeindeverwaltung,,,
7626,Seegebiet Mansfelder Land,Sachsen-Anhalt,15087386,150870386386,GEMEINDE,Gemeindeverwaltung,,,
1501,Hesel,Niedersachsen,03457402,034575402000,GEMEINDE,Gemeindeverwaltung,,,
1245,Salzhemmendorf,Niedersachsen,03252008,032520008008,GEMEINDE,Gemeindeverwaltung,,,
2795,Korb,Baden-Württemberg,08119041,081190041041,GEMEINDE,Gemeindeverwaltung,,,
6954,Ueckermünde,Mecklenburg-Vorpommern,13075136,130750136136,GEMEINDE,Gemeindeverwaltung,,,
3419,Gottmadingen,Baden-Württemberg,08335028,083355002028,GEMEINDE,Gemeindeverwaltung,,,
3105,Oftersheim,Baden-Württemberg,08226062,082260062062,GEMEINDE,Gemeindeverwaltung,,,
6024,Zeuthen,Brandenburg,12061572,120610572572,GEMEINDE,Gemeindeverwaltung,,,
3356,Blumberg,Baden-Württemberg,08326005,083260005005,GEMEINDE,Gemeindeverwaltung,,,
7323,Großröhrsdorf,Sachsen,14625200,146250200200,GEMEINDE,Gemeindeverwaltung,,,
3664,Riedlingen,Baden-Württemberg,08426097,084265007097,GEMEINDE,Gemeindeverwaltung,,,
2766,Möglingen,Baden-Württemberg,08118051,081180051051,GEMEINDE,Gemeindeverwaltung,,,
5982,Schorfheide,Brandenburg,12060198,120600198198,GEMEINDE,Gemeindeverwaltung,,,
7245,Klingenthal,Sachsen,14523160,145230160160,GEMEINDE,Gemeindeverwaltung,,,
2362,Schauenburg,Hessen,06633023,066330023023,GEMEINDE,Gemeindeverwaltung,,,
2190,Biebertal,Hessen,06531002,065310002002,GEMEINDE,Gemeindeverwaltung,,,
7567,Zörbig,Sachsen-Anhalt,15082440,150820440440,GEMEINDE,Gemeindeverwaltung,,,
1346,Ostheide,Niedersachsen,03355406,033555406000,GEMEINDE,Gemeindeverwaltung,,,
7591,Droyßiger-Zeitzer Forst,Sachsen-Anhalt,15084952,150845052000,GEMEINDE,Gemeindeverwaltung,,,
2198,Laubach (GI),Hessen,06531010,065310010010,GEMEINDE,Gemeindeverwaltung,,,
7218,Penig,Sachsen,14522460,145220460460,GEMEINDE,Gemeindeverwaltung,,,
1299,Hambühren,Niedersachsen,03351012,033510012012,GEMEINDE,Gemeindeverwaltung,,,
7797,Gerstungen,Thüringen,16063097,160630097097,GEMEINDE,Gemeindeverwaltung,,,
3416,Engen,Baden-Württemberg,08335022,083355001022,GEMEINDE,Gemeindeverwaltung,,,
1186,Friedland (GÖ),Niedersachsen,03159013,031590013013,GEMEINDE,Gemeindeverwaltung,,,
1696,Selfkant,Nordrhein-Westfalen,05370024,053700024024,GEMEINDE,Gemeindeverwaltung,,,
1525,Hilter am Teutoburger Wald,Niedersachsen,03459022,034590022022,GEMEINDE,Gemeindeverwaltung,,,
2002,Birkenau,Hessen,06431004,064310004004,GEMEINDE,Gemeindeverwaltung,,,
594,Büdelsdorf,Schleswig-Holstein,01058034,010580034034,GEMEINDE,Gemeindeverwaltung,,,
2463,Baumholder,Rheinland-Pfalz,07134901,071345001000,GEMEINDE,Gemeindeverwaltung,,,
2555,Monsheim,Rheinland-Pfalz,07331903,073315003000,GEMEINDE,Gemeindeverwaltung,,,
5943,Kirkel,Saarland,10045115,100450115115,GEMEINDE,Gemeindeverwaltung,,,
7593,Wethautal,Sachsen-Anhalt,15084954,150845054000,GEMEINDE,Gemeindeverwaltung,,,
4576,Kümmersbruck,Bayern,09371136,093710136136,GEMEINDE,Gemeindeverwaltung,,,
2054,Nauheim,Hessen,06433009,064330009009,GEMEINDE,Gemeindeverwaltung,,,
7150,Lößnitz,Sachsen,14521370,145210370370,GEMEINDE,Gemeindeverwaltung,,,
7443,Weinböhla,Sachsen,14627310,146270310310,GEMEINDE,Gemeindeverwaltung,,,
1849,Rödinghausen,Nordrhein-Westfalen,05758028,057580028028,GEMEINDE,Gemeindeverwaltung,,,
3753,Mengen,Baden-Württemberg,08437076,084375002076,GEMEINDE,Gemeindeverwaltung,,,
1477,Wangerland,Niedersachsen,03455020,034550020020,GEMEINDE,Gemeindeverwaltung,,,
4171,Feldkirchen-Westerham,Bayern,09187130,091870130130,GEMEINDE,Gemeindeverwaltung,,,
2289,Schlitz,Hessen,06535015,065350015015,GEMEINDE,Gemeindeverwaltung,,,
7581,Westliche Börde,Sachsen-Anhalt,15083954,150835054000,GEMEINDE,Gemeindeverwaltung,,,
1169,Wendeburg,Niedersachsen,03157008,031570008008,GEMEINDE,Gemeindeverwaltung,,,
2239,Hünfelden,Hessen,06533008,065330008008,GEMEINDE,Gemeindeverwaltung,,,
2151,Hünstetten,Hessen,06439007,064390007007,GEMEINDE,Gemeindeverwaltung,,,
4507,Bogen,Bayern,09278118,092780118118,GEMEINDE,Gemeindeverwaltung,,,
2201,Lollar,Hessen,06531013,065310013013,GEMEINDE,Gemeindeverwaltung,,,
1789,Altenberge,Nordrhein-Westfalen,05566004,055660004004,GEMEINDE,Gemeindeverwaltung,,,
2956,Heubach,Baden-Württemberg,08136028,081365006028,GEMEINDE,Gemeindeverwaltung,,,
7343,Ottendorf-Okrilla,Sachsen,14625430,146250430430,GEMEINDE,Gemeindeverwaltung,,,
5868,Altusried,Bayern,09780112,097800112112,GEMEINDE,Gemeindeverwaltung,,,
7601,Ilsenburg (Harz),Sachsen-Anhalt,15085190,150850190190,GEMEINDE,Gemeindeverwaltung,,,
2566,Wachenheim an der Weinstraße,Rheinland-Pfalz,07332906,073325006000,GEMEINDE,Gemeindeverwaltung,,,
5541,Veitshöchheim,Bayern,09679202,096790202202,GEMEINDE,Gemeindeverwaltung,,,
2287,Mücke,Hessen,06535013,065350013013,GEMEINDE,Gemeindeverwaltung,,,
2650,Rutesheim,Baden-Württemberg,08115042,081150042042,GEMEINDE,Gemeindeverwaltung,,,
5397,Erlenbach am Main,Bayern,09676122,096760122122,GEMEINDE,Gemeindeverwaltung,,,
5104,Cadolzburg,Bayern,09573114,095730114114,GEMEINDE,Gemeindeverwaltung,,,
4469,Zwiesel,Bayern,09276148,092760148148,GEMEINDE,Gemeindeverwaltung,,,
2737,Süßen,Baden-Württemberg,08117049,081175006049,GEMEINDE,Gemeindeverwaltung,,,
4186,Prien am Chiemsee,Bayern,09187162,091870162162,GEMEINDE,Gemeindeverwaltung,,,
3154,Wildberg (CW),Baden-Württemberg,08235080,082350080080,GEMEINDE,Gemeindeverwaltung,,,
8018,Geratal,Thüringen,16070057,160700057057,GEMEINDE,Gemeindeverwaltung,,,
4008,Dießen am Ammersee,Bayern,09181114,091810114114,GEMEINDE,Gemeindeverwaltung,,,
1253,Giesen,Niedersachsen,03254017,032540017017,GEMEINDE,Gemeindeverwaltung,,,
3460,Steinen (LÖ),Baden-Württemberg,08336084,083360084084,GEMEINDE,Gemeindeverwaltung,,,
2656,Weil im Schönbuch,Baden-Württemberg,08115051,081150051051,GEMEINDE,Gemeindeverwaltung,,,
3798,Ainring,Bayern,09172111,091720111111,GEMEINDE,Gemeindeverwaltung,,,
6223,Kyritz,Brandenburg,12068264,120680264264,GEMEINDE,Gemeindeverwaltung,,,
2075,Bad Orb,Hessen,06435001,064350001001,GEMEINDE,Gemeindeverwaltung,,,
4209,Herrsching am Ammersee,Bayern,09188124,091880124124,GEMEINDE,Gemeindeverwaltung,,,
1392,Lühe,Niedersachsen,03359406,033595406000,GEMEINDE,Gemeindeverwaltung,,,
2603,Bobenheim-Roxheim,Rheinland-Pfalz,07338004,073380004004,GEMEINDE,Gemeindeverwaltung,,,
1337,Adendorf,Niedersachsen,03355001,033550001001,GEMEINDE,Gemeindeverwaltung,,,
5011,Wunsiedel,Bayern,09479169,094790169169,GEMEINDE,Gemeindeverwaltung,,,
2070,Steinbach (Taunus),Hessen,06434010,064340010010,GEMEINDE,Gemeindeverwaltung,,,
5583,Diedorf,Bayern,09772130,097720130130,GEMEINDE,Gemeindeverwaltung,,,
6322,Kolkwitz,Brandenburg,12071244,120710244244,GEMEINDE,Gemeindeverwaltung,,,
2157,Rüdesheim am Rhein,Hessen,06439013,064390013013,GEMEINDE,Gemeindeverwaltung,,,
5110,Roßtal,Bayern,09573125,095730125125,GEMEINDE,Gemeindeverwaltung,,,
5239,Goldbach (AB),Bayern,09671121,096710121121,GEMEINDE,Gemeindeverwaltung,,,
5886,Oberstdorf,Bayern,09780133,097800133133,GEMEINDE,Gemeindeverwaltung,,,
1127,Boldecker Land,Niedersachsen,03151401,031515401000,GEMEINDE,Gemeindeverwaltung,,,
3264,Herbolzheim,Baden-Württemberg,08316017,083165004017,GEMEINDE,Gemeindeverwaltung,,,
7562,Osternienburger Land,Sachsen-Anhalt,15082256,150820256256,GEMEINDE,Gemeindeverwaltung,,,
1466,Herzlake,Niedersachsen,03454403,034545403000,GEMEINDE,Gemeindeverwaltung,,,
7648,Barby,Sachsen-Anhalt,15089026,150890026026,GEMEINDE,Gemeindeverwaltung,,,
3708,Aulendorf,Baden-Württemberg,08436008,084360008008,GEMEINDE,Gemeindeverwaltung,,,
2124,Höchst im Odenwald,Hessen,06437009,064370009009,GEMEINDE,Gemeindeverwaltung,,,
1661,Merzenich,Nordrhein-Westfalen,05358040,053580040040,GEMEINDE,Gemeindeverwaltung,,,
6135,Glienicke / Nordbahn,Brandenburg,12065096,120650096096,GEMEINDE,Gemeindeverwaltung,,,
4494,Simbach am Inn,Bayern,09277145,092770145145,GEMEINDE,Gemeindeverwaltung,,,
2651,Schönaich,Baden-Württemberg,08115044,081150044044,GEMEINDE,Gemeindeverwaltung,,,
1285,Obernkirchen,Niedersachsen,03257028,032570028028,GEMEINDE,Gemeindeverwaltung,,,
4929,Rehau,Bayern,09475162,094750162162,GEMEINDE,Gemeindeverwaltung,,,
2704,Aichtal,Baden-Württemberg,08116081,081160081081,GEMEINDE,Gemeindeverwaltung,,,
3185,Königsbach-Stein,Baden-Württemberg,08236076,082365002076,GEMEINDE,Gemeindeverwaltung,,,
754,Kappeln (SL),Schleswig-Holstein,01059045,010590045045,GEMEINDE,Gemeindeverwaltung,,,
1586,Kranenburg,Nordrhein-Westfalen,05154040,051540040040,GEMEINDE,Gemeindeverwaltung,,,
2525,Arzfeld,Rheinland-Pfalz,07232901,072325001000,GEMEINDE,Gemeindeverwaltung,,,
6268,Schwielowsee,Brandenburg,12069590,120690590590,GEMEINDE,Gemeindeverwaltung,,,
4019,Kaufering,Bayern,09181128,091810128128,GEMEINDE,Gemeindeverwaltung,,,
7575,Sülzetal,Sachsen-Anhalt,15083490,150830490490,GEMEINDE,Gemeindeverwaltung,,,
7653,Könnern,Sachsen-Anhalt,15089195,150890195195,GEMEINDE,Gemeindeverwaltung,,,
4198,Stephanskirchen,Bayern,09187177,091870177177,GEMEINDE,Gemeindeverwaltung,,,
2186,Wölfersheim,Hessen,06440024,064400024024,GEMEINDE,Gemeindeverwaltung,,,
7661,Bismark (Altmark),Sachsen-Anhalt,15090070,150900070070,GEMEINDE,Gemeindeverwaltung,,,
1454,Emsbüren,Niedersachsen,03454010,034540010010,GEMEINDE,Gemeindeverwaltung,,,
416,Oldenburg / Holstein,Schleswig-Holstein,01055033,010550033033,GEMEINDE,Gemeindeverwaltung,,,
1338,Bleckede,Niedersachsen,03355009,033550009009,GEMEINDE,Gemeindeverwaltung,,,
7639,Mücheln (Geiseltal),Sachsen-Anhalt,15088235,150880235235,GEMEINDE,Gemeindeverwaltung,,,
8282,Weida,Thüringen,16076079,160765053079,GEMEINDE,Gemeindeverwaltung,,,
2092,Linsengericht,Hessen,06435018,064350018018,GEMEINDE,Gemeindeverwaltung,,,
3231,Kirchzarten,Baden-Württemberg,08315064,083155003064,GEMEINDE,Gemeindeverwaltung,,,
6028,Doberlug-Kirchhain,Brandenburg,12062092,120620092092,GEMEINDE,Gemeindeverwaltung,,,
7332,Lauta,Sachsen,14625310,146250310310,GEMEINDE,Gemeindeverwaltung,,,
1294,Sachsenhagen,Niedersachsen,03257407,032575407000,GEMEINDE,Gemeindeverwaltung,,,
7668,Elbe-Havel-Land,Sachsen-Anhalt,15090952,150905052000,GEMEINDE,Gemeindeverwaltung,,,
4139,Geisenfeld,Bayern,09186122,091865156122,GEMEINDE,Gemeindeverwaltung,,,
1864,Augustdorf,Nordrhein-Westfalen,05766004,057660004004,GEMEINDE,Gemeindeverwaltung,,,
568,Altenholz,Schleswig-Holstein,01058005,010580005005,GEMEINDE,Gemeindeverwaltung,,,
6350,Rangsdorf,Brandenburg,12072340,120720340340,GEMEINDE,Gemeindeverwaltung,,,
2244,Runkel,Hessen,06533013,065330013013,GEMEINDE,Gemeindeverwaltung,,,
7491,Brandis,Sachsen,14729070,147290070070,GEMEINDE,Gemeindeverwaltung,,,
3282,Appenweier,Baden-Württemberg,08317005,083170005005,GEMEINDE,Gemeindeverwaltung,,,
430,Barmstedt,Schleswig-Holstein,01056002,010560002002,GEMEINDE,Gemeindeverwaltung,,,
7583,Elsteraue,Sachsen-Anhalt,15084130,150840130130,GEMEINDE,Gemeindeverwaltung,,,
1527,Ostercappeln,Niedersachsen,03459029,034590029029,GEMEINDE,Gemeindeverwaltung,,,
7632,Bad Lauchstädt,Sachsen-Anhalt,15088025,150880025025,GEMEINDE,Gemeindeverwaltung,,,
3005,Weingarten (Baden),Baden-Württemberg,08215090,082150090090,GEMEINDE,Gemeindeverwaltung,,,
1165,Hohenhameln,Niedersachsen,03157002,031570002002,GEMEINDE,Gemeindeverwaltung,,,
6078,Premnitz,Brandenburg,12063244,120630244244,GEMEINDE,Gemeindeverwaltung,,,
8067,Föritztal,Thüringen,16072024,160720024024,GEMEINDE,Gemeindeverwaltung,,,
7206,Leisnig,Sachsen,14522310,145220310310,GEMEINDE,Gemeindeverwaltung,,,
6023,Wildau,Brandenburg,12061540,120610540540,GEMEINDE,Gemeindeverwaltung,,,
1463,Twist,Niedersachsen,03454054,034540054054,GEMEINDE,Gemeindeverwaltung,,,
2695,Weilheim an der Teck,Baden-Württemberg,08116070,081165008070,GEMEINDE,Gemeindeverwaltung,,,
2678,Köngen,Baden-Württemberg,08116035,081165009035,GEMEINDE,Gemeindeverwaltung,,,
2799,Plüderhausen,Baden-Württemberg,08119055,081195002055,GEMEINDE,Gemeindeverwaltung,,,
7656,Seeland,Sachsen-Anhalt,15089307,150890307307,GEMEINDE,Gemeindeverwaltung,,,
7585,Lützen,Sachsen-Anhalt,15084315,150840315315,GEMEINDE,Gemeindeverwaltung,,,
1129,Hankensbüttel,Niedersachsen,03151403,031515403000,GEMEINDE,Gemeindeverwaltung,,,
3106,Plankstadt,Baden-Württemberg,08226063,082260063063,GEMEINDE,Gemeindeverwaltung,,,
3013,Karlsdorf-Neuthard,Baden-Württemberg,08215103,082155003103,GEMEINDE,Gemeindeverwaltung,,,
5935,Wallerfangen,Saarland,10044121,100440121121,GEMEINDE,Gemeindeverwaltung,,,
5409,Miltenberg (MIL),Bayern,09676139,096760139139,GEMEINDE,Gemeindeverwaltung,,,
1195,Dransfeld,Niedersachsen,03159401,031595401000,GEMEINDE,Gemeindeverwaltung,,,
2133,Egelsbach,Hessen,06438003,064380003003,GEMEINDE,Gemeindeverwaltung,,,
3016,Oberhausen-Rheinhausen,Baden-Württemberg,08215107,082155006107,GEMEINDE,Gemeindeverwaltung,,,
3828,Lenggries,Bayern,09173135,091730135135,GEMEINDE,Gemeindeverwaltung,,,
2846,Neuenstadt am Kocher,Baden-Württemberg,08125069,081255009069,GEMEINDE,Gemeindeverwaltung,,,
8092,Unterwellenborn,Thüringen,16073111,160730111111,GEMEINDE,Gemeindeverwaltung,,,
1187,Gleichen,Niedersachsen,03159015,031590015015,GEMEINDE,Gemeindeverwaltung,,,
1358,Gnarrenburg,Niedersachsen,03357016,033570016016,GEMEINDE,Gemeindeverwaltung,,,
1893,Altenbeken,Nordrhein-Westfalen,05774004,057740004004,GEMEINDE,Gemeindeverwaltung,,,
2101,Sinntal,Hessen,06435027,064350027027,GEMEINDE,Gemeindeverwaltung,,,
1174,Schladen-Werla,Niedersachsen,03158039,031580039039,GEMEINDE,Gemeindeverwaltung,,,
7672,Bad Schmiedeberg,Sachsen-Anhalt,15091020,150910020020,GEMEINDE,Gemeindeverwaltung,,,
1804,Nordwalde,Nordrhein-Westfalen,05566064,055660064064,GEMEINDE,Gemeindeverwaltung,,,
2049,Gernsheim,Hessen,06433004,064330004004,GEMEINDE,Gemeindeverwaltung,,,
1855,Borgentreich,Nordrhein-Westfalen,05762012,057620012012,GEMEINDE,Gemeindeverwaltung,,,
5927,Nalbach,Saarland,10044113,100440113113,GEMEINDE,Gemeindeverwaltung,,,
3519,Pliezhausen,Baden-Württemberg,08415060,084155004060,GEMEINDE,Gemeindeverwaltung,,,
1819,Everswinkel,Nordrhein-Westfalen,05570024,055700024024,GEMEINDE,Gemeindeverwaltung,,,
2118,Bad König,Hessen,06437001,064370001001,GEMEINDE,Gemeindeverwaltung,,,
7149,Lauter-Bernsbach,Sachsen,14521355,145210355355,GEMEINDE,Gemeindeverwaltung,,,
3129,Hirschberg an der Bergstraße,Baden-Württemberg,08226107,082260107107,GEMEINDE,Gemeindeverwaltung,,,
8226,Schleiz,Thüringen,16075098,160750098098,GEMEINDE,Gemeindeverwaltung,,,
3134,Bad Liebenzell,Baden-Württemberg,08235008,082355004008,GEMEINDE,Gemeindeverwaltung,,,
1354,Worpswede,Niedersachsen,03356011,033560011011,GEMEINDE,Gemeindeverwaltung,,,
1252,Elze,Niedersachsen,03254014,032540014014,GEMEINDE,Gemeindeverwaltung,,,
3360,Furtwangen im Schwarzwald,Baden-Württemberg,08326017,083265002017,GEMEINDE,Gemeindeverwaltung,,,
940,Wahlstedt,Schleswig-Holstein,01060092,010600092092,GEMEINDE,Gemeindeverwaltung,,,
1404,Dörverden,Niedersachsen,03361003,033610003003,GEMEINDE,Gemeindeverwaltung,,,
2215,Ehringshausen,Hessen,06532008,065320008008,GEMEINDE,Gemeindeverwaltung,,,
7599,Harzgerode,Sachsen-Anhalt,15085145,150850145145,GEMEINDE,Gemeindeverwaltung,,,
6209,Storkow (Mark),Brandenburg,12067481,120670481481,GEMEINDE,Gemeindeverwaltung,,,
4215,Tutzing,Bayern,09188141,091880141141,GEMEINDE,Gemeindeverwaltung,,,
6878,Heringsdorf (VG),Mecklenburg-Vorpommern,13075049,130750049049,GEMEINDE,Gemeindeverwaltung,,,
5513,Höchberg,Bayern,09679147,096790147147,GEMEINDE,Gemeindeverwaltung,,,
1810,Tecklenburg,Nordrhein-Westfalen,05566088,055660088088,GEMEINDE,Gemeindeverwaltung,,,
5657,Burgau,Bayern,09774121,097740121121,GEMEINDE,Gemeindeverwaltung,,,
